4	255	255	255	255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	6	255	255	255	255	255	3	3	0	0	0	0	0	0	1	255	255	255	255	255	0	3	0	0	0	0	0	0	1	255	255	255	255	255	0	0	0	0	0	0	0	0	1	255	255	255	255	255	0	0	0	0	0	0	0	0	4	255	255	255	255	255	0	0	0	0	0	0	0	0	2	255	255	255	255	255	0	0	0	0	0	0	0	0	2	255	255	255	255	255	2	1	0	0	0	3	3	0	4	255	255	255	255	255	255	255	255	255	255	255	255	250	4	255	255	255	255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	255	255	255	255	255	255	255	255	5	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	255	1	3	2	3	255	255	255	0	0	1	2	255	255	7	2	0	0	2	3	255	255	0	0	2	3	3	2	3	2	0	0	2	3	255	255	0	0	2	1	4	5	3	3	0	0	4	4	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	3	3	3	2	3	2	0	0	0	0	1	4	255	255	255	255	255	255	255	255	0	0	0	0	2	3	255	255	255	255	255	255	255	255	0	0	0	0	1	4	255	255	3	255	255	255	255	255	4	2	3	3	5	255	255	255	4	255	255	255	255	255	251	3	2	3	2	255	255	255	3	254	255	255	255	255	255	255	255	255	255	255	255	255	3	2	255	255	255	255	255	255	255	255	255	255	255	255	4	2	1	255	255	255	255	255	255	255	255	255	255	255	
5	3	3	4	2	2	255	255	255	3	3	6	2	3	2	4	3	255	255	255	255	255	255	255	255	255	2	2	3	3	255	255	255	255	255	255	255	255	255	255	255	255	4	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	1	1	3	3	255	255	255	255	255	255	255	255	255	254	0	0	0	0	2	255	255	255	255	255	255	255	255	1	0	0	0	0	2	255	255	255	255	255	255	255	255	2	0	0	0	0	2	255	255	255	255	255	255	255	255	2	0	0	0	0	0	255	255	255	255	255	255	255	255	1	0	0	0	0	1	255	255	255	255	255	255	255	255	3	0	0	0	0	1	255	255	255	255	255	255	255	255	2	0	0	0	0	2	255	255	255	255	255	255	255	255	1	0	0	0	0	0	255	255	255	255	255	255	255	255	2	0	0	0	0	0	255	255	255	255	255	255	255	255	3	0	0	0	0	0	255	255	255	255	255	255	255	255	1	0	0	0	0	0	255	255	255	255	255	255	255	255	2	0	0	0	0	0	255	255	255	255	255	255	255	255	2	0	0	0	0	0	255	255	255	255	255	255	255	255	3	0	0	0	0	0	255	255	255	255	255	255	255	255	1	0	0	0	0	0	255	255	255	255	255	255	255	255	1	3	3	0	0	255	255	255	255	255	255	255	255	255	4	3	1	0	0	255	255	255	255	255	255	255	255	255	3	255	3	0	0	3	255	255	255	255	255	255	255	255	2	255	4	3	2	255	255	255	255	255	255	255	255	255	2	1	2	1	2	255	255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	2	3	4	3	2	2	3	4	0	255	255	255	252	255	255	255	255	255	255	255	255	6	3	1	1	255	255	255	255	255	255	255	255	255	255	255	1	3	255	255	255	255	255	255	255	255	255	255	255	255	255	252	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	4	2	7	255	255	255	255	255	255	255	255	255	254	4	5	2	3	255	255	255	255	255	255	255	255	255	1	1	3	3	3	5	255	255	255	255	255	255	255	255	2	0	0	0	0	3	255	255	255	255	255	255	255	255	3	0	0	0	0	2	255	255	255	255	255	255	255	255	1	0	0	0	0	0	255	255	255	255	255	255	255	255	1	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	1	0	0	0	0	0	255	255	255	255	255	255	255	255	3	0	0	0	0	0	255	255	255	255	255	255	255	255	2	0	0	0	0	0	255	255	255	255	255	255	255	255	1	0	0	0	0	1	255	255	255	255	255	255	255	255	1	0	0	0	0	253	255	255	255	255	255	255	255	255	3	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	2	0	0	3	3	255	255	255	255	255	255	255	255	255	1	0	0	3	254	255	255	255	255	255	255	255	255	255	255	2	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	4	255	255	255	255	255	255	255	255	255	255	255	255	255	
0	0	1	3	3	2	4	2	3	2	2	3	2	1	0	0	1	3	3	255	255	255	255	255	255	255	2	1	2	3	1	3	255	255	255	255	255	255	255	255	255	255	4	2	253	255	255	255	255	255	255	255	255	255	255	255	3	2	255	255	255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	255	3	0	2	3	255	255	255	2	255	255	255	255	255	6	3	0	0	3	3	255	255	5	255	255	255	255	1	1	2	0	0	4	2	255	255	0	255	255	255	255	3	0	0	0	0	0	0	0	255	0	255	255	255	255	1	0	0	0	0	0	0	0	255	0	255	255	255	255	0	0	0	0	0	0	0	0	255	0	255	255	255	255	0	0	0	0	0	0	0	0	255	0	255	255	255	255	0	0	0	0	0	0	0	0	255	3	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	255	0	0	0	0	0	0	0	255	3	255	255	255	255	254	0	0	0	0	0	0	0	255	2	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	0	0	0	0	0	0	0	0	255	1	255	255	255	255	2	0	0	0	0	0	0	0	255	1	255	255	255	255	255	0	0	0	0	0	0	0	255	3	255	255	255	255	255	2	2	1	5	2	3	255	255	4	3	255	255	255	255	253	3	4	3	2	255	255	255	3	1	254	255	255	255	255	255	255	255	255	255	255	255	0	0	3	255	255	255	255	255	255	255	255	255	255	254	0	0	1	255	255	255	255	255	255	255	255	255	255	1	
0	0	0	4	5	2	2	3	3	4	1	2	3	3	0	0	1	3	2	255	255	255	255	255	255	255	3	1	0	3	1	255	255	255	255	255	255	255	255	255	255	2	3	3	255	255	255	255	255	255	255	255	255	255	255	255	5	3	255	255	255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	3	3	0	3	254	255	255	255	3	255	255	255	255	1	4	2	0	0	2	255	255	255	3	255	255	255	255	3	3	5	0	0	1	3	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	0	255	255	255	255	0	0	0	0	0	0	1	255	255	3	255	255	255	255	2	2	3	1	5	7	252	255	255	2	255	255	255	255	255	2	2	3	3	255	255	255	255	2	2	255	255	255	255	255	255	255	255	255	255	255	255	3	4	254	255	255	255	255	255	255	255	255	255	255	255	3	255	255	254	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	6	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	255	255	255	255	2	0	0	0	0	0	0	0	2	2	255	255	255	255	3	0	0	0	0	0	0	0	1	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	3	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	2	253	255	255	2	0	2	2	0	252	255	255	255	255	255	255	255	255	255	255	255	3	1	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	4	255	255	255	255	255	3	2	2	4	255	255	255	255	0	0	0	254	254	0	0	0	0	0	2	255	255	255	0	0	3	3	3	3	0	0	0	0	1	255	255	255	0	0	3	0	0	3	0	0	0	0	1	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	1	2	254	255	3	0	4	3	0	0	3	255	255	255	255	255	255	255	2	3	3	4	0	0	1	255	255	255	255	255	255	255	3	255	3	255	0	0	1	255	255	255	255	255	255	255	254	2	2	2	1	2	2	255	255	255	255	255	255	255	255	255	4	4	4	255	255	255	255	255	2	255	255	255	255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	255	255	255	255	255	255	255	1	3	255	255	255	255	255	255	255	255	255	255	255	5	4	
0	0	0	0	0	0	0	0	2	4	253	255	3	3	0	0	0	0	0	0	0	0	3	251	255	255	255	2	0	0	0	0	0	1	2	1	253	255	255	255	255	255	0	0	0	0	0	1	4	255	255	255	255	255	255	1	0	0	0	0	0	3	2	255	255	255	255	255	2	0	0	0	1	5	3	2	255	255	255	255	255	254	3	1	0	0	2	1	2	255	255	255	255	255	254	4	2	2	0	0	1	3	4	255	255	255	255	255	4	3	5	2	0	0	0	4	255	255	255	255	255	254	2	0	0	0	0	0	0	3	255	255	255	255	255	2	3	0	0	0	0	0	1	255	255	255	255	255	3	3	2	0	0	0	0	0	3	255	255	255	255	255	0	0	0	0	0	0	0	0	2	255	255	255	255	2	0	0	0	0	0	0	3	1	255	255	255	255	255	2	255	255	1	1	2	3	2	2	255	255	255	255	255	255	255	255	255	255	255	2	2	2	255	255	255	255	255	255	255	255	255	255	255	255	3	4	255	255	255	255	255	255	255	255	255	255	255	255	4	255	255	255	255	255	255	255	255	255	255	255	255	255	2	255	255	255	255	255	254	3	2	4	2	255	255	255	0	255	255	255	255	255	4	4	0	0	0	4	255	255	0	255	255	255	255	3	2	5	0	0	0	4	255	255	3	255	255	255	255	1	1	2	0	0	1	1	255	255	3	255	255	255	255	0	0	0	0	0	0	0	255	255	3	255	255	255	255	0	0	0	0	0	0	0	255	255	4	255	255	255	255	2	1	2	5	3	3	5	255	255	4	255	255	255	255	255	6	3	2	4	4	255	255	255	1	255	255	255	255	255	255	255	3	255	255	255	255	255	2	1	255	255	255	255	255	255	255	255	255	255	255	255	255	5	252	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	2	255	255	253	1	255	255	255	255	255	255	255	255	255	255	1	5	5	255	255	255	254	3	255	255	255	255	255	255	255	255	255	255	255	254	2	4	4	255	255	255	255	255	255	255	255	255	255	6	4	3	251	255	255	255	255	255	255	255	255	255	1	3	2	3	255	255	255	255	255	255	255	255	255	3	2	3	0	255	255	255	255	255	255	255	255	255	254	4	3	4	255	255	255	255	255	255	255	255	255	255	4	4	4	255	255	255	255	255	255	255	255	255	255	1	0	0	2	255	255	255	255	255	255	255	255	255	255	1	0	0	255	255	255	255	255	255	255	255	255	255	5	1	1	255	255	255	255	255	255	255	255	255	255	255	3	3	4	255	255	255	255	255	255	255	255	255	255	3	4	3	251	255	255	255	255	255	255	255	255	255	255	1	3	2	255	255	255	255	255	255	255	255	255	255	255	0	0	0	3	2	4	6	255	255	255	255	255	255	3	0	0	3	3	3	2	2	2	3	255	255	255	255	2	0	0	4	2	2	1	5	2	3	5	7	255	255	3	0	0	3	3	255	255	255	2	4	2	3	255	255	1	2	0	254	255	255	255	255	255	255	3	1	255	4	1	3	3	255	255	255	255	255	255	255	2	2	255	2	5	2	255	255	255	255	255	255	255	255	3	1	255	2	4	2	255	255	255	255	255	255	255	255	4	1	255	1	2	2	255	255	255	255	255	255	255	255	253	4	255	2	2	2	255	255	255	255	255	255	255	255	253	2	255	1	3	3	255	255	255	255	255	255	255	255	255	7	255	3	3	2	4	255	255	255	255	255	255	255	3	4	255	255	1	3	3	255	255	255	255	255	255	2	1	2	255	255	255	2	4	4	2	2	2	3	2	0	0	3	255	255	255	252	3	3	7	2	2	4	3	0	0	3	
255	255	255	255	255	255	255	255	255	255	3	255	255	255	255	255	255	255	255	255	255	255	255	4	2	4	4	255	255	255	255	255	255	255	255	255	1	1	4	5	2	255	255	255	255	255	255	255	255	3	0	0	3	5	255	255	255	255	255	255	255	255	255	3	0	0	2	255	255	255	255	255	255	255	255	255	2	3	3	4	255	255	255	255	255	255	255	255	255	1	4	2	3	255	255	255	255	255	255	255	255	255	255	3	3	5	255	255	255	255	255	255	255	255	255	255	2	1	4	5	255	255	255	255	255	255	255	255	255	255	2	2	3	255	255	255	255	255	255	255	255	255	255	2	5	2	2	255	255	255	255	255	255	255	255	255	255	0	0	1	255	255	255	255	255	255	255	255	255	255	255	0	0	4	255	255	255	255	255	255	255	255	255	255	1	0	0	1	255	1	1	2	255	255	255	255	255	255	1	0	0	0	0	0	0	0	2	4	255	255	255	255	5	0	0	0	0	0	0	0	2	3	4	255	255	255	2	5	3	2	2	2	255	2	1	1	1	5	255	1	4	2	4	253	255	255	255	255	255	3	6	3	255	2	2	3	2	255	255	255	255	255	255	255	3	3	255	3	3	2	255	255	255	255	255	255	255	255	3	2	255	3	2	5	255	255	255	255	255	255	255	255	255	1	255	3	1	3	255	255	255	255	255	255	255	255	255	1	255	3	3	4	255	255	255	255	255	255	255	255	254	4	255	3	2	3	255	255	255	255	255	255	255	255	4	0	255	3	3	3	4	255	255	255	255	255	255	255	3	3	255	255	2	1	2	255	255	255	255	255	255	3	4	6	255	255	3	5	3	1	3	255	255	252	4	1	2	3	255	255	255	2	5	3	0	0	0	0	1	3	2	5	255	255	255	255	6	1	0	0	0	0	1	4	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	4	3	255	255	255	255	255	255	255	255	255	255	255	2	3	5	2	3	255	255	255	255	255	255	255	255	255	4	1	3	4	255	255	255	255	255	255	255	255	253	5	3	3	2	255	255	255	255	255	255	255	255	255	5	2	2	2	255	255	255	255	255	255	255	255	255	5	3	3	4	255	255	255	255	255	255	255	255	255	0	0	0	3	255	255	255	255	255	255	255	255	255	255	2	0	0	3	255	255	255	255	255	255	255	255	255	2	1	3	1	255	255	255	255	255	255	255	255	255	255	3	5	3	253	255	255	255	255	255	255	255	255	255	3	3	5	2	255	255	255	255	255	255	255	255	255	255	3	0	2	255	255	255	255	255	255	255	255	255	255	255	0	0	4	255	255	255	255	255	255	255	255	255	255	5	0	0	3	6	2	0	0	2	255	255	255	255	255	3	0	0	0	0	0	2	5	1	0	0	255	255	255	3	0	0	0	0	0	5	3	4	0	0	2	255	255	2	2	1	3	254	255	255	255	2	0	5	1	255	2	2	5	2	255	255	255	255	255	255	255	2	1	255	4	4	4	5	255	255	255	255	255	255	255	255	2	255	2	5	4	4	255	255	255	255	255	255	255	255	0	255	2	3	2	255	255	255	255	255	255	255	255	255	0	255	1	4	3	255	255	255	255	255	255	255	255	255	0	255	3	3	1	3	255	255	255	255	255	255	255	255	1	255	254	3	2	1	255	255	255	255	255	255	255	255	2	255	255	2	1	2	255	255	255	255	255	255	255	1	3	255	255	2	1	3	3	255	255	255	255	255	7	2	1	255	255	255	3	6	3	3	5	5	2	3	5	3	1	
